Customer_ID,Internet_Service_ID,Online_Security,Online_Backup,Device_Pro_Plan,Premium_TSupport,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Avg_Monthly_GB,Total_Extra_Data_Charges
575,3,0,0,0,0,0,0,0,1,51,0
576,2,0,0,0,0,1,0,0,1,29,0
577,4,0,0,0,0,0,0,0,0,0,0
578,1,1,0,1,1,0,1,1,1,26,0
579,2,0,1,0,0,1,1,1,1,2,0
580,1,1,0,1,1,0,0,0,1,11,0
581,2,1,1,0,0,1,1,1,1,47,0
582,2,1,1,1,1,0,1,1,1,5,0
583,4,0,0,0,0,0,0,0,0,0,0
584,1,0,0,1,0,1,0,0,1,71,0
585,4,0,0,0,0,0,0,0,0,0,0
586,2,0,1,0,1,1,1,1,1,53,0
587,2,1,1,1,1,1,1,1,0,19,20
588,1,1,1,0,1,0,0,0,1,4,0
589,3,0,0,1,1,1,1,1,1,4,0
590,2,1,0,0,0,0,0,1,1,51,0
591,2,1,1,0,1,1,1,1,1,8,0
592,2,0,0,1,0,1,0,0,1,4,0
593,3,1,0,0,1,0,0,0,0,22,10
594,4,0,0,0,0,0,0,0,0,0,0
595,2,0,0,1,0,1,1,1,1,28,0
596,3,1,0,0,1,0,1,1,1,53,0
597,1,1,0,0,0,0,1,1,1,5,0
598,2,0,0,0,0,0,1,1,1,23,0
599,2,0,0,1,0,0,1,1,1,30,0
600,2,0,0,0,1,0,1,1,1,17,0
601,2,1,0,1,0,1,1,1,1,82,0
602,2,1,1,0,0,0,0,0,1,13,0
603,2,0,0,1,0,1,1,1,1,48,0
604,4,0,0,0,0,0,0,0,0,0,0
605,3,1,1,1,1,0,0,0,1,12,0
606,2,1,0,1,0,1,1,0,1,13,0
607,1,0,0,0,0,0,0,0,1,13,0
608,2,0,0,0,1,1,1,1,1,82,0
609,2,0,1,1,0,1,1,1,1,23,0
610,3,0,0,0,0,1,1,1,0,23,130
611,4,0,0,0,0,0,0,0,0,0,0
612,3,1,0,0,1,0,1,1,1,4,0
613,2,0,0,1,0,1,1,1,1,26,0
614,2,0,0,0,0,1,1,1,1,2,0
615,2,0,0,1,0,1,1,1,1,41,0
616,2,1,0,0,1,1,1,1,1,24,0
617,4,0,0,0,0,0,0,0,0,0,0
618,4,0,0,0,0,0,0,0,0,0,0
619,2,1,1,1,1,1,1,1,1,58,0
620,2,1,1,1,1,1,1,0,1,14,0
621,3,1,0,0,0,0,0,0,1,19,0
622,1,1,1,1,1,0,1,1,1,20,0
623,2,0,0,0,0,0,1,1,1,52,0
624,3,1,0,1,0,0,1,1,1,4,0
625,2,0,0,0,0,1,1,0,1,30,0
626,2,0,1,1,0,1,1,0,1,2,0
627,2,0,0,0,0,0,1,1,1,16,0
628,2,0,1,0,0,1,0,0,1,4,0
629,2,0,1,0,0,0,1,0,0,19,10
630,2,0,0,0,0,0,0,0,1,25,0
631,4,0,0,0,0,0,0,0,0,0,0
632,2,0,0,1,0,0,0,1,0,71,10
633,1,0,0,1,0,0,0,0,1,5,0
634,2,0,0,0,0,0,1,1,1,27,0
635,1,1,0,0,0,0,0,0,1,59,0
636,2,0,0,1,0,0,1,1,1,16,0
637,3,1,1,1,1,1,0,0,1,8,0
638,2,1,1,0,0,1,1,1,1,20,0
639,4,0,0,0,0,0,0,0,0,0,0
640,4,0,0,0,0,0,0,0,0,0,0
641,3,0,0,1,1,0,0,0,0,27,0
642,2,0,0,1,0,1,1,1,1,17,0
643,2,0,1,0,0,0,0,0,0,3,50
644,1,0,1,1,1,1,1,1,1,53,0
645,2,0,0,1,0,1,1,1,1,25,0
646,1,1,1,0,1,1,1,1,0,52,130
647,2,0,0,1,0,1,1,1,1,5,0
648,3,0,1,0,0,0,0,0,1,14,0
649,2,0,0,0,0,1,0,1,0,42,10
650,2,0,1,0,0,0,0,0,1,24,0
651,2,1,0,0,0,1,1,1,0,15,40
652,1,0,1,0,1,0,0,0,1,73,0
653,2,0,0,1,0,1,1,1,0,42,140
654,4,0,0,0,0,0,0,0,0,0,0
655,2,0,0,0,0,0,0,0,1,42,0
656,2,1,1,1,0,0,1,1,1,48,0
657,2,0,0,1,1,1,1,1,1,57,0
658,2,1,1,1,0,1,1,1,1,58,0
659,4,0,0,0,0,0,0,0,0,0,0
660,2,0,0,0,1,1,1,1,1,26,0
661,4,0,0,0,0,0,0,0,0,0,0
662,2,0,0,0,0,0,0,1,1,27,0
663,4,0,0,0,0,0,0,0,0,0,0
664,3,0,0,0,0,1,1,1,1,27,0
665,4,0,0,0,0,0,0,0,0,0,0
666,4,0,0,0,0,0,0,0,0,0,0
667,3,1,1,1,0,1,0,0,1,22,0
668,1,1,1,1,1,1,1,1,1,19,0
669,1,0,1,0,0,0,0,0,1,22,0
670,3,0,0,0,1,1,0,0,1,4,0
671,2,0,0,1,0,1,1,1,1,26,0
672,1,0,0,1,0,0,0,0,1,19,0
673,1,0,1,0,0,1,1,1,1,52,0
674,1,0,0,0,1,0,0,0,1,9,0
675,3,1,1,1,1,0,1,1,0,15,10
676,1,0,0,0,0,1,0,0,1,5,0
677,1,1,0,0,0,0,0,0,1,3,0
678,1,0,1,1,1,0,0,0,1,20,0
679,3,0,0,0,1,0,0,0,1,26,0
680,1,0,0,0,0,0,0,0,1,17,0
681,4,0,0,0,0,0,0,0,0,0,0
682,2,1,0,0,0,1,1,0,1,28,0
683,4,0,0,0,0,0,0,0,0,0,0
684,2,0,0,1,0,1,1,1,1,8,0
685,2,0,1,0,0,1,1,0,1,20,0
686,4,0,0,0,0,0,0,0,0,0,0
687,4,0,0,0,0,0,0,0,0,0,0
688,2,0,0,0,0,0,0,0,1,5,0
689,2,0,1,0,1,1,1,1,1,23,0
690,2,0,1,1,1,0,0,0,0,20,40
691,4,0,0,0,0,0,0,0,0,0,0
692,1,1,0,1,0,1,1,1,1,42,0
693,1,0,0,0,0,0,0,1,1,29,0
694,2,0,0,0,0,1,1,1,0,18,90
695,2,0,0,0,0,0,0,0,1,30,0
696,2,0,0,0,0,0,0,0,1,30,0
697,1,1,0,1,1,1,1,1,1,56,0
698,2,0,0,0,1,1,1,0,1,24,0
699,4,0,0,0,0,0,0,0,0,0,0
700,2,0,0,0,0,0,0,0,1,23,0
701,1,1,1,1,1,0,1,1,1,29,0
702,2,0,1,1,0,1,1,1,1,2,0
703,1,1,1,0,1,1,1,1,1,76,0
704,4,0,0,0,0,0,0,0,0,0,0
705,4,0,0,0,0,0,0,0,0,0,0
706,2,0,0,0,0,0,0,1,1,41,0
707,1,0,1,0,1,0,0,0,1,27,0
708,2,1,1,1,1,1,1,1,1,76,0
709,4,0,0,0,0,0,0,0,0,0,0
710,4,0,0,0,0,0,0,0,0,0,0
711,2,0,0,0,0,0,0,0,0,26,0
712,4,0,0,0,0,0,0,0,0,0,0
713,1,0,1,1,0,0,0,0,1,23,0
714,4,0,0,0,0,0,0,0,0,0,0
715,4,0,0,0,0,0,0,0,0,0,0
716,4,0,0,0,0,0,0,0,0,0,0
717,2,1,1,1,1,1,1,1,1,29,0
718,4,0,0,0,0,0,0,0,0,0,0
719,2,1,1,1,1,0,1,0,1,25,0
720,2,1,0,1,1,1,1,1,1,11,0
721,2,0,0,0,0,0,0,0,1,28,0
722,2,0,1,0,1,1,0,0,1,56,0
723,4,0,0,0,0,0,0,0,0,0,0
724,4,0,0,0,0,0,0,0,0,0,0
725,4,0,0,0,0,0,0,0,0,0,0
726,2,0,0,0,0,0,1,1,1,7,0
727,4,0,0,0,0,0,0,0,0,0,0
728,2,0,1,1,1,1,1,1,1,29,0
729,4,0,0,0,0,0,0,0,0,0,0
730,2,0,0,1,0,1,1,0,1,7,0
731,2,0,0,0,0,0,0,0,0,13,10
732,1,0,1,0,0,0,0,0,1,3,0
733,4,0,0,0,0,0,0,0,0,0,0
734,1,1,1,1,1,1,1,1,1,13,0
735,2,0,0,0,0,0,0,0,1,18,0
736,4,0,0,0,0,0,0,0,0,0,0
737,2,0,0,0,0,0,0,0,1,19,0
738,4,0,0,0,0,0,0,0,0,0,0
739,4,0,0,0,0,0,0,0,0,0,0
740,1,1,1,0,1,0,1,1,1,26,0
741,1,1,1,1,1,0,1,1,1,18,0
742,3,0,1,0,1,0,0,0,1,23,0
743,4,0,0,0,0,0,0,0,0,0,0
744,2,1,1,0,1,1,1,1,1,19,0
745,2,1,1,1,1,1,0,0,0,48,110
746,2,0,0,1,0,1,1,1,1,71,0
747,2,0,0,1,0,0,0,0,1,7,0
748,4,0,0,0,0,0,0,0,0,0,0
749,4,0,0,0,0,0,0,0,0,0,0
750,3,0,1,1,1,0,1,1,1,19,0
751,2,0,1,0,1,1,0,0,1,11,0
752,2,0,1,0,0,1,1,1,1,21,0
753,2,0,0,0,0,0,0,0,1,17,0
754,1,1,0,1,0,0,0,0,1,8,0
755,4,0,0,0,0,0,0,0,0,0,0
756,4,0,0,0,0,0,0,0,0,0,0
757,1,1,0,1,0,1,1,1,1,11,0
758,4,0,0,0,0,0,0,0,0,0,0
759,1,0,1,0,0,1,1,1,1,52,0
760,1,0,0,0,0,0,0,0,1,5,0
761,1,0,1,0,0,0,1,1,1,19,0
762,2,0,1,0,1,1,1,1,1,15,0
763,4,0,0,0,0,0,0,0,0,0,0
764,2,1,1,1,0,1,1,1,1,16,0
765,2,0,1,0,0,0,1,0,1,6,0
766,2,1,1,0,1,1,1,1,1,23,0
767,3,0,1,0,0,0,0,0,1,16,0
768,2,1,0,1,0,1,1,1,1,19,0
769,1,1,1,0,1,0,0,0,0,52,130
770,1,0,1,0,1,0,0,0,0,8,40
771,1,0,1,0,0,1,1,1,1,26,0
772,2,0,0,0,0,0,0,0,1,26,0
773,1,1,1,0,0,0,0,0,1,16,0
774,1,0,0,0,0,0,0,0,1,3,0
775,4,0,0,0,0,0,0,0,0,0,0
776,4,0,0,0,0,0,0,0,0,0,0
777,2,0,1,0,1,1,1,1,1,21,0
778,4,0,0,0,0,0,0,0,0,0,0
779,1,0,1,0,1,0,0,0,1,15,0
780,2,0,1,1,1,1,1,1,1,53,0
781,4,0,0,0,0,0,0,0,0,0,0
782,1,0,1,1,1,1,1,1,1,11,0
783,1,0,1,1,1,0,1,1,1,13,0
784,1,0,0,1,1,1,1,1,0,28,100
785,4,0,0,0,0,0,0,0,0,0,0
786,2,0,0,0,0,1,1,1,1,7,0
787,3,0,0,0,1,0,0,0,1,11,0
788,2,0,0,0,0,0,1,1,1,6,0
789,2,1,1,0,0,1,0,0,1,76,0
790,2,1,0,1,1,1,1,1,1,28,0
791,1,0,1,0,0,1,0,0,1,30,0
792,1,1,1,0,1,1,0,0,1,22,0
793,4,0,0,0,0,0,0,0,0,0,0
794,2,0,0,0,0,0,0,0,1,26,0
795,4,0,0,0,0,0,0,0,0,0,0
796,2,0,1,1,1,1,1,1,0,14,140
797,3,1,1,1,0,1,0,0,1,20,0
798,2,1,0,1,1,1,1,1,1,47,0
799,4,0,0,0,0,0,0,0,0,0,0
800,4,0,0,0,0,0,0,0,0,0,0
801,2,0,1,0,1,1,1,1,0,25,130
802,2,1,1,0,1,0,0,0,1,20,0
803,2,0,1,1,0,0,0,0,1,29,0
804,4,0,0,0,0,0,0,0,0,0,0
805,1,1,1,0,0,0,1,1,1,57,0
806,2,0,0,1,0,0,1,1,1,59,0
807,2,0,0,1,0,1,0,0,1,29,0
808,2,0,0,0,1,0,1,1,1,19,0
809,1,1,1,0,1,0,0,0,1,15,0
810,4,0,0,0,0,0,0,0,0,0,0
811,4,0,0,0,0,0,0,0,0,0,0
812,1,0,0,0,1,1,0,0,1,18,0
813,2,0,0,0,0,1,0,0,1,4,0
814,1,1,1,1,1,1,1,1,1,29,0
815,2,1,1,1,0,0,0,1,1,48,0
816,1,1,0,1,1,1,1,1,1,59,0
817,2,0,0,0,0,1,1,1,1,26,0
818,4,0,0,0,0,0,0,0,0,0,0
819,2,0,0,0,0,1,1,1,0,26,80
820,2,0,0,0,0,0,0,0,1,28,0
821,2,0,0,0,0,0,0,0,1,7,0
822,2,0,0,0,0,0,1,0,1,29,0
823,1,1,0,0,1,0,0,0,1,51,0
824,1,0,0,0,1,1,0,0,1,22,0
825,2,1,0,1,0,0,0,0,1,15,0
826,4,0,0,0,0,0,0,0,0,0,0
827,1,0,0,0,0,0,0,0,1,12,0
828,3,0,0,1,0,0,0,0,1,10,0
829,1,1,1,1,1,0,1,1,1,19,0
830,2,1,0,0,0,0,1,1,1,29,0
831,1,0,0,0,1,0,0,0,1,22,0
832,4,0,0,0,0,0,0,0,0,0,0
833,2,0,1,0,0,1,0,0,1,52,0
834,3,1,0,1,1,0,1,1,0,30,10
835,2,1,0,1,1,1,1,1,1,73,0
836,2,0,1,0,0,0,0,0,1,58,0
837,2,0,1,1,0,1,1,1,1,8,0
838,4,0,0,0,0,0,0,0,0,0,0
839,2,0,0,0,0,0,0,0,1,8,0
840,1,1,0,0,1,0,1,1,1,18,0
841,4,0,0,0,0,0,0,0,0,0,0
842,4,0,0,0,0,0,0,0,0,0,0
843,4,0,0,0,0,0,0,0,0,0,0
844,2,0,0,0,0,0,1,1,1,17,0
845,4,0,0,0,0,0,0,0,0,0,0
846,3,0,1,0,0,0,0,0,1,26,0
847,3,1,1,1,1,1,1,1,1,26,0
848,2,1,0,1,0,1,1,1,1,13,0
849,2,0,0,0,0,0,0,0,1,51,0
850,2,1,1,1,1,1,1,1,1,29,0
851,3,0,0,0,1,1,0,0,1,27,0
852,4,0,0,0,0,0,0,0,0,0,0
853,2,0,0,0,0,1,1,0,1,24,0
854,4,0,0,0,0,0,0,0,0,0,0
855,4,0,0,0,0,0,0,0,0,0,0
856,4,0,0,0,0,0,0,0,0,0,0
857,4,0,0,0,0,0,0,0,0,0,0
858,4,0,0,0,0,0,0,0,0,0,0
859,4,0,0,0,0,0,0,0,0,0,0
860,1,0,1,0,0,0,0,0,1,19,0
861,4,0,0,0,0,0,0,0,0,0,0
862,1,0,1,0,0,0,0,1,1,73,0
863,2,1,0,0,0,0,0,0,0,4,30
864,2,0,1,0,0,1,1,0,1,4,0
865,4,0,0,0,0,0,0,0,0,0,0
866,2,1,1,1,0,1,1,0,1,4,0
867,1,0,0,0,0,0,1,1,0,19,80
868,3,0,0,0,0,0,1,1,1,2,0
869,2,0,0,1,0,0,0,0,1,25,0
870,2,0,0,0,0,1,1,1,1,29,0
871,1,0,1,0,1,1,1,1,1,21,0
872,3,0,0,1,1,1,1,1,1,27,0
873,1,1,1,1,0,1,0,0,1,4,0
874,2,1,1,0,0,0,1,0,1,19,0
875,3,1,1,1,1,0,1,1,1,4,0
876,1,1,0,1,1,0,0,0,1,20,0
877,2,0,0,0,0,0,1,0,1,27,0
878,4,0,0,0,0,0,0,0,0,0,0
879,4,0,0,0,0,0,0,0,0,0,0
880,1,0,0,1,1,0,1,0,1,10,0
881,1,0,0,0,1,0,0,0,1,16,0
882,4,0,0,0,0,0,0,0,0,0,0
883,2,0,0,1,0,0,1,0,1,4,0
884,3,0,1,1,0,1,0,0,1,13,0
885,2,0,0,0,0,0,1,1,1,21,0
886,2,0,1,1,1,1,1,1,1,18,0
887,4,0,0,0,0,0,0,0,0,0,0
888,4,0,0,0,0,0,0,0,0,0,0
889,2,0,0,1,1,1,1,0,0,12,50
890,2,0,1,0,1,0,0,0,1,75,0
891,4,0,0,0,0,0,0,0,0,0,0
892,1,1,1,1,1,0,1,1,1,57,0
893,4,0,0,0,0,0,0,0,0,0,0
894,2,0,0,0,0,1,1,0,1,23,0
895,2,0,0,0,0,0,0,0,1,17,0
896,3,0,0,1,0,1,1,1,1,82,0
897,2,0,0,1,0,0,0,0,1,14,0
898,2,0,0,1,0,1,1,1,1,24,0
899,4,0,0,0,0,0,0,0,0,0,0
900,2,0,1,1,0,0,1,1,1,59,0
901,2,0,1,0,0,0,0,0,1,19,0
902,2,0,0,1,1,1,1,1,1,59,0
903,1,0,1,1,0,1,1,1,1,22,0
904,1,0,0,0,0,0,0,0,1,20,0
905,2,1,1,1,0,0,0,0,1,7,0
906,2,1,1,1,0,1,1,1,0,30,30
907,2,0,0,0,0,0,0,0,1,85,0
908,2,0,1,1,1,1,1,1,1,25,0
909,1,0,1,0,0,0,0,0,1,26,0
910,2,0,1,0,0,1,1,1,1,24,0
911,1,0,0,0,1,0,0,0,1,19,0
912,2,1,1,1,0,1,0,0,1,13,0
913,4,0,0,0,0,0,0,0,0,0,0
914,1,0,0,0,0,0,0,0,1,4,0
915,4,0,0,0,0,0,0,0,0,0,0
916,1,0,0,0,0,0,0,0,1,7,0
917,2,0,1,1,0,0,0,0,0,15,150
918,2,0,1,1,0,1,1,1,1,23,0
919,1,0,0,1,1,0,0,0,1,30,0
920,1,0,0,0,0,0,0,0,1,7,0
921,4,0,0,0,0,0,0,0,0,0,0
922,1,0,1,1,0,1,0,0,1,59,0
923,1,0,1,1,0,1,0,0,1,51,0
924,2,0,0,0,0,1,0,0,1,11,0
925,2,0,1,1,0,1,1,1,1,13,0
926,4,0,0,0,0,0,0,0,0,0,0
927,4,0,0,0,0,0,0,0,0,0,0
928,2,0,1,1,1,0,1,1,1,2,0
929,2,1,0,0,0,0,0,0,0,15,0
930,2,0,1,1,1,1,1,1,1,69,0
931,4,0,0,0,0,0,0,0,0,0,0
932,2,1,1,1,1,1,1,1,0,59,140
933,3,0,0,0,1,1,1,1,0,59,140
934,1,1,0,0,0,1,0,0,1,51,0
935,1,0,1,1,1,0,0,0,1,27,0
936,4,0,0,0,0,0,0,0,0,0,0
937,1,0,0,0,0,0,0,0,1,28,0
938,1,1,0,1,1,1,1,1,0,7,10
939,2,0,1,0,0,1,1,1,1,16,0
940,1,0,0,1,0,1,0,0,1,47,0
941,2,0,0,1,1,1,1,1,1,17,0
942,1,0,0,0,1,0,0,0,1,19,0
943,2,0,1,1,1,1,1,1,1,23,0
944,2,0,0,0,0,0,0,0,1,27,0
945,2,0,1,1,0,0,1,1,1,3,0
946,1,1,1,1,1,1,0,0,1,8,0
947,4,0,0,0,0,0,0,0,0,0,0
948,1,0,0,0,0,0,1,1,0,18,50
949,1,0,0,0,1,0,1,1,1,12,0
950,2,0,0,0,0,1,1,1,1,23,0
951,1,1,0,0,0,0,0,0,1,13,0
952,2,0,1,0,0,1,0,0,1,12,0
953,4,0,0,0,0,0,0,0,0,0,0
954,2,0,1,0,0,0,0,0,1,8,0
955,4,0,0,0,0,0,0,0,0,0,0
956,4,0,0,0,0,0,0,0,0,0,0
957,2,0,0,1,0,1,0,0,1,8,0
958,3,1,0,0,0,1,1,1,0,59,70
959,2,0,0,1,0,0,0,0,1,76,0
960,2,0,0,0,1,1,1,1,1,14,0
961,2,1,1,0,1,0,0,0,1,6,0
962,3,0,1,0,0,0,0,0,1,53,0
963,4,0,0,0,0,0,0,0,0,0,0
964,2,0,1,0,0,0,0,0,1,26,0
965,1,1,0,1,0,0,0,0,1,14,0
966,4,0,0,0,0,0,0,0,0,0,0
967,1,0,0,1,0,1,1,1,1,8,0
968,2,0,1,1,0,1,1,0,1,2,0
969,2,0,0,1,1,1,1,1,1,29,0
970,4,0,0,0,0,0,0,0,0,0,0
971,1,1,1,0,1,0,0,0,1,51,0
972,4,0,0,0,0,0,0,0,0,0,0
973,4,0,0,0,0,0,0,0,0,0,0
974,1,0,1,0,0,0,0,0,1,76,0
975,4,0,0,0,0,0,0,0,0,0,0
976,2,0,1,1,1,1,1,0,1,16,0
977,3,1,0,1,1,0,1,1,1,25,0
978,2,1,1,0,1,0,0,0,1,21,0
979,2,0,0,0,0,1,1,0,1,30,0
980,2,1,1,1,1,1,0,0,1,22,0
981,2,0,0,0,1,0,0,0,1,18,0
982,4,0,0,0,0,0,0,0,0,0,0
983,2,0,0,1,1,1,1,1,1,18,0
984,2,0,1,0,0,0,0,0,1,41,0
985,2,1,0,1,1,1,1,1,0,30,60
986,4,0,0,0,0,0,0,0,0,0,0
987,1,1,0,0,1,0,0,0,1,8,0
988,3,0,1,1,1,1,1,1,1,30,0
989,4,0,0,0,0,0,0,0,0,0,0
990,1,0,1,0,0,0,0,0,1,7,0
991,3,0,0,1,0,1,1,1,1,7,0
992,4,0,0,0,0,0,0,0,0,0,0
993,1,0,1,0,0,0,0,0,1,28,0
994,2,1,1,1,0,1,1,1,1,19,0
995,2,1,1,1,1,1,1,1,0,20,10
996,2,0,0,0,0,0,0,0,1,30,0
997,2,0,0,1,0,1,1,1,1,15,0
998,2,0,1,1,0,1,1,1,1,30,0
999,3,0,0,0,0,0,1,1,1,3,0
1000,4,0,0,0,0,0,0,0,0,0,0
1001,2,0,0,0,1,1,1,1,0,30,110
1002,2,0,1,0,0,0,0,1,1,69,0
1003,2,0,1,0,0,1,0,0,1,53,0
1004,2,1,1,1,1,1,0,0,1,24,0
1005,2,0,0,0,0,0,0,0,1,28,0
1006,1,1,0,0,0,0,0,0,1,11,0
1007,3,1,0,0,0,0,0,0,1,53,0
1008,2,0,0,0,0,1,1,1,1,3,0
1009,2,1,0,1,1,0,0,0,0,3,60
1010,2,0,0,1,0,1,1,1,1,18,0
1011,3,0,1,0,0,0,0,0,1,5,0
1012,1,1,0,1,1,1,1,1,1,30,0
1013,4,0,0,0,0,0,0,0,0,0,0
1014,3,0,0,1,1,0,1,1,1,12,0
1015,2,0,1,1,0,1,1,1,1,22,0
1016,4,0,0,0,0,0,0,0,0,0,0
1017,4,0,0,0,0,0,0,0,0,0,0
1018,2,0,1,1,0,1,1,1,1,30,0
1019,2,0,1,1,0,1,0,0,1,59,0
1020,1,0,1,0,0,0,0,0,1,27,0
1021,2,0,1,0,0,1,1,1,1,18,0
1022,3,1,0,0,1,0,1,1,1,53,0
1023,2,0,0,1,0,0,0,0,1,12,0
1024,1,0,0,0,0,0,0,0,1,3,0
1025,2,1,1,1,1,1,1,1,0,13,120
1026,2,0,0,1,0,0,0,0,1,28,0
1027,2,1,1,0,0,0,1,1,1,26,0
1028,2,1,0,0,0,1,1,1,1,19,0
1029,2,0,1,0,1,0,1,1,1,10,0
1030,2,1,1,1,1,1,1,1,1,14,0
1031,4,0,0,0,0,0,0,0,0,0,0
1032,3,1,1,1,1,0,1,1,1,59,0
1033,3,1,0,1,1,1,1,1,1,12,0
1034,4,0,0,0,0,0,0,0,0,0,0
1035,4,0,0,0,0,0,0,0,0,0,0
1036,3,0,0,0,0,0,0,0,1,9,0
1037,4,0,0,0,0,0,0,0,0,0,0
1038,3,1,1,1,1,1,1,1,0,73,150
1039,3,0,0,0,0,0,0,0,1,16,0
1040,2,1,1,1,0,1,1,1,1,12,0
1041,1,1,1,0,1,1,0,0,1,26,0
1042,2,0,0,0,0,1,0,0,1,16,0
1043,2,0,0,1,1,0,1,1,1,9,0
1044,1,0,0,0,0,0,0,0,1,51,0
1045,1,1,1,0,0,1,1,1,1,16,0
1046,2,0,1,0,1,1,0,0,1,52,0
1047,1,0,0,1,0,1,0,0,1,19,0
1048,2,0,0,1,1,0,1,1,0,26,120
1049,3,1,0,0,0,1,0,0,1,11,0
1050,1,1,0,0,0,0,0,0,1,11,0
1051,4,0,0,0,0,0,0,0,0,0,0
1052,1,0,0,0,1,0,0,0,1,4,0
1053,3,1,0,0,1,0,0,0,1,28,0
1054,4,0,0,0,0,0,0,0,0,0,0
1055,1,0,0,1,1,0,0,0,0,12,10
1056,2,0,1,1,1,1,0,0,1,8,0
1057,1,1,0,1,1,1,0,1,1,26,0
1058,2,1,0,1,0,1,1,1,1,29,0
1059,2,1,1,1,0,1,0,0,0,6,40
1060,1,0,1,0,1,0,0,0,1,52,0
1061,2,1,1,0,0,1,1,1,1,29,0
1062,2,1,1,0,0,1,1,1,1,58,0
1063,2,0,1,0,0,0,1,1,1,13,0
1064,2,1,0,0,1,1,1,1,0,73,60
1065,4,0,0,0,0,0,0,0,0,0,0
1066,4,0,0,0,0,0,0,0,0,0,0
1067,2,1,1,1,1,1,1,1,1,48,0
1068,4,0,0,0,0,0,0,0,0,0,0
1069,2,1,1,1,1,1,1,1,1,26,0
1070,1,0,0,0,0,0,0,0,1,6,0
1071,4,0,0,0,0,0,0,0,0,0,0
1072,4,0,0,0,0,0,0,0,0,0,0
1073,1,0,1,0,1,1,0,0,1,11,0
1074,2,0,0,0,0,0,1,0,1,25,0
1075,2,0,1,1,0,0,0,1,1,69,0
1076,2,0,1,1,0,1,0,0,1,14,0
1077,1,1,1,1,1,1,1,1,1,17,0
1078,1,1,1,1,1,1,1,1,1,20,0
1079,2,0,1,0,0,0,0,0,0,7,10
1080,2,0,0,0,1,1,1,1,0,42,120
1081,2,0,1,1,0,1,1,1,1,73,0
1082,4,0,0,0,0,0,0,0,0,0,0
1083,3,1,1,0,0,0,0,0,1,17,0
1084,2,1,1,1,0,1,1,1,1,7,0
1085,4,0,0,0,0,0,0,0,0,0,0
1086,2,0,0,1,0,1,0,0,1,27,0
1087,2,1,0,0,0,0,1,1,1,16,0
1088,3,0,1,0,1,0,0,0,1,85,0
1089,3,0,1,1,1,1,1,1,1,23,0
1090,3,0,0,0,1,0,0,0,1,2,0
1091,2,0,0,1,0,1,1,0,1,25,0
1092,1,0,0,0,0,0,0,0,1,59,0
1093,2,1,0,1,0,0,1,0,1,10,0
1094,2,0,0,1,0,0,0,0,1,16,0
1095,4,0,0,0,0,0,0,0,0,0,0
1096,2,0,0,0,0,0,0,0,1,21,0
1097,1,0,1,0,0,0,0,0,1,21,0
1098,1,0,0,1,1,1,1,1,1,25,0
1099,2,1,1,0,0,0,1,0,0,26,60
1100,4,0,0,0,0,0,0,0,0,0,0
1101,2,1,1,0,0,0,0,0,1,41,0
1102,1,0,0,0,0,0,0,0,1,13,0
1103,2,0,0,0,0,0,0,0,1,9,0
1104,2,0,0,0,0,1,1,0,1,18,0
1105,1,0,0,0,0,0,0,1,1,69,0
1106,4,0,0,0,0,0,0,0,0,0,0
1107,2,0,0,0,0,0,0,0,1,52,0
1108,4,0,0,0,0,0,0,0,0,0,0
1109,2,1,1,1,1,0,1,1,0,18,50
1110,4,0,0,0,0,0,0,0,0,0,0
1111,3,0,1,0,1,0,0,0,0,5,50
1112,2,0,1,0,0,0,1,0,1,12,0
1113,2,1,0,0,0,1,0,0,1,18,0
1114,2,0,0,0,0,1,0,0,1,5,0
1115,2,0,0,0,0,1,1,1,1,10,0
1116,4,0,0,0,0,0,0,0,0,0,0
1117,2,0,1,0,0,0,1,1,1,2,0
1118,3,1,0,0,0,0,0,0,1,59,0
1119,1,0,0,0,0,0,0,0,1,29,0
1120,4,0,0,0,0,0,0,0,0,0,0
1121,4,0,0,0,0,0,0,0,0,0,0
1122,1,0,1,0,0,1,1,0,1,10,0
1123,2,0,0,0,0,0,0,0,0,51,10
1124,4,0,0,0,0,0,0,0,0,0,0
1125,2,0,1,0,0,1,1,0,1,19,0
1126,1,1,1,1,1,1,1,1,1,5,0
1127,2,0,0,1,0,1,1,1,1,27,0
1128,2,0,1,1,1,1,1,1,1,20,0
1129,4,0,0,0,0,0,0,0,0,0,0
1130,2,0,0,0,0,1,1,1,1,52,0
1131,2,1,0,0,0,0,0,0,1,20,0
1132,2,0,0,1,0,0,1,0,1,26,0
1133,1,0,0,1,0,0,0,0,0,8,40
1134,1,1,0,0,1,0,1,1,1,18,0
1135,4,0,0,0,0,0,0,0,0,0,0
1136,2,0,0,1,0,1,1,1,1,22,0
1137,3,0,0,0,0,0,0,0,1,15,0
1138,2,0,1,0,1,0,1,1,0,3,120
1139,3,1,1,1,1,1,0,0,1,22,0
1140,2,0,0,0,0,1,0,0,1,76,0
1141,2,1,1,1,0,1,1,1,1,48,0
1142,4,0,0,0,0,0,0,0,0,0,0
1143,4,0,0,0,0,0,0,0,0,0,0
1144,3,0,1,0,1,1,0,0,1,21,0
1145,2,0,1,1,0,1,0,0,1,22,0
1146,1,0,0,0,0,0,0,0,0,22,150
