Phone_Service_ID,Customer_ID,Multiple_Lines,Avg_Monthly_Long_Distance_Charges,Total_Long_Distance_Charges
3645,3645,1,18.47,1255.96
3646,3646,1,23.54,800.36
3647,3647,0,0,0
3648,3648,1,41.41,1159.48
3649,3649,0,0,0
3650,3650,0,2.52,27.72
3651,3651,0,24.31,48.62
3652,3652,0,13.02,221.34
3653,3653,0,42.9,2960.1
3654,3654,1,13.13,485.81
3655,3655,0,0,0
3656,3656,1,8.56,8.56
3657,3657,1,38.44,2767.68
3658,3658,0,22.14,177.12
3659,3659,0,0,0
3660,3660,0,47.65,1286.55
3661,3661,1,13.31,53.24
3662,3662,1,21.26,1530.72
3663,3663,0,4.41,8.82
3664,3664,0,31.45,62.9
3665,3665,1,38.98,2611.66
3666,3666,0,24.81,223.29
3667,3667,0,15.07,60.28
3668,3668,1,30.35,667.7
3669,3669,0,41.26,1980.48
3670,3670,0,44.69,2100.43
3671,3671,1,44.4,2930.4
3672,3672,0,10.23,378.51
3673,3673,1,4.89,4.89
3674,3674,0,0,0
3675,3675,0,18.99,1063.44
3676,3676,1,35.24,2537.28
3677,3677,0,45.69,456.9
3678,3678,0,34.43,309.87
3679,3679,0,37.81,1323.35
3680,3680,0,41.2,41.2
3681,3681,1,35.16,1898.64
3682,3682,1,45.81,45.81
3683,3683,1,48.75,3071.25
3684,3684,0,34.58,1832.74
3685,3685,0,9.05,9.05
3686,3686,0,6.53,437.51
3687,3687,1,13.41,952.11
3688,3688,1,6.37,267.54
3689,3689,1,39.59,475.08
3690,3690,0,46.62,2657.34
3691,3691,0,1.53,53.55
3692,3692,0,0,0
3693,3693,1,16.48,1021.76
3694,3694,0,17.3,432.5
3695,3695,0,42.26,1098.76
3696,3696,0,0,0
3697,3697,0,45.56,1549.04
3698,3698,0,33.07,1620.43
3699,3699,0,0,0
3700,3700,0,33.68,572.56
3701,3701,0,49.21,2608.13
3702,3702,0,26.26,26.26
3703,3703,0,24.93,1745.1
3704,3704,0,42.55,85.1
3705,3705,0,45.24,1266.72
3706,3706,0,21.66,584.82
3707,3707,1,23.7,1706.4
3708,3708,0,0,0
3709,3709,1,5.3,164.3
3710,3710,1,11.32,373.56
3711,3711,1,2.71,184.28
3712,3712,0,47.3,1513.6
3713,3713,0,20.16,80.64
3714,3714,0,9.95,636.8
3715,3715,0,40.35,1049.1
3716,3716,0,0,0
3717,3717,0,12.54,163.02
3718,3718,0,10.26,420.66
3719,3719,1,24.76,198.08
3720,3720,0,2.32,95.12
3721,3721,0,3.47,163.09
3722,3722,1,5.39,156.31
3723,3723,0,0,0
3724,3724,1,48.86,2785.02
3725,3725,0,22.08,927.36
3726,3726,1,28.27,1611.39
3727,3727,1,11.34,11.34
3728,3728,0,39.03,1756.35
3729,3729,1,7.64,412.56
3730,3730,1,27.78,916.74
3731,3731,0,0,0
3732,3732,1,18.42,1307.82
3733,3733,1,9.88,711.36
3734,3734,1,10.92,786.24
3735,3735,1,33.44,1337.6
3736,3736,0,0,0
3737,3737,0,24.44,635.44
3738,3738,0,0,0
3739,3739,0,39.48,2052.96
3740,3740,1,11.41,707.42
3741,3741,0,14.8,621.6
3742,3742,0,26.84,295.24
3743,3743,1,23.67,1609.56
3744,3744,1,1.6,65.6
3745,3745,0,0,0
3746,3746,0,14.91,14.91
3747,3747,0,15.32,30.64
3748,3748,1,5.49,10.98
3749,3749,0,11.11,544.39
3750,3750,1,23.33,839.88
3751,3751,0,34.1,1909.6
3752,3752,1,40.49,2915.28
3753,3753,1,44.66,3170.86
3754,3754,0,41.58,457.38
3755,3755,1,17.25,189.75
3756,3756,0,0,0
3757,3757,0,33.62,974.98
3758,3758,1,32.94,1745.82
3759,3759,0,9.77,39.08
3760,3760,0,14.91,685.86
3761,3761,1,8.98,646.56
3762,3762,0,34.51,2174.13
3763,3763,1,48.92,2935.2
3764,3764,1,24.48,244.8
3765,3765,1,21.86,65.58
3766,3766,1,1.49,47.68
3767,3767,1,45.62,1596.7
3768,3768,1,16.92,1218.24
3769,3769,0,38.3,1838.4
3770,3770,1,48.95,1566.4
3771,3771,0,0,0
3772,3772,0,8.29,58.03
3773,3773,0,13.42,617.32
3774,3774,0,0,0
3775,3775,1,37.47,2398.08
3776,3776,0,23.56,353.4
3777,3777,1,29.19,1196.79
3778,3778,1,34.36,1752.36
3779,3779,1,4.71,131.88
3780,3780,0,0,0
3781,3781,0,6.2,12.4
3782,3782,0,41.08,1766.44
3783,3783,1,2.87,166.46
3784,3784,1,35.01,2310.66
3785,3785,1,4.91,348.61
3786,3786,1,7.03,217.93
3787,3787,0,44.82,3182.22
3788,3788,1,22.42,695.02
3789,3789,1,6.1,292.8
3790,3790,1,11.26,810.72
3791,3791,1,33.68,2424.96
3792,3792,1,38.48,2077.92
3793,3793,1,2.37,170.64
3794,3794,1,15.54,932.4
3795,3795,1,19.58,1272.7
3796,3796,0,0,0
3797,3797,0,49.99,1849.63
3798,3798,1,31.57,126.28
3799,3799,1,14.75,914.5
3800,3800,1,42.9,2230.8
3801,3801,0,4.98,39.84
3802,3802,0,25.18,1737.42
3803,3803,1,33.36,400.32
3804,3804,0,0,0
3805,3805,0,26.05,52.1
3806,3806,0,0,0
3807,3807,0,44.11,1235.08
3808,3808,1,40.99,122.97
3809,3809,1,2.38,138.04
3810,3810,0,45.49,45.49
3811,3811,1,30.8,277.2
3812,3812,1,10.46,742.66
3813,3813,0,0,0
3814,3814,0,30.88,401.44
3815,3815,1,21.08,1075.08
3816,3816,0,5.47,10.94
3817,3817,1,5.54,110.8
3818,3818,0,35.96,647.28
3819,3819,1,38.72,1432.64
3820,3820,1,47.99,2399.5
3821,3821,0,8.68,182.28
3822,3822,1,24.54,883.44
3823,3823,1,37.97,2619.93
3824,3824,0,27.12,27.12
3825,3825,1,17.49,1259.28
3826,3826,1,9.5,674.5
3827,3827,0,0,0
3828,3828,1,46.45,232.25
3829,3829,1,21.69,737.46
3830,3830,0,40.64,1544.32
3831,3831,1,11.15,245.3
3832,3832,0,19.39,872.55
3833,3833,1,46.05,368.4
3834,3834,0,17.43,261.45
3835,3835,1,37.6,1955.2
3836,3836,0,0,0
3837,3837,1,36.48,2407.68
3838,3838,0,2.08,66.56
3839,3839,0,31.22,374.64
3840,3840,0,32.43,1037.76
3841,3841,0,19.32,19.32
3842,3842,0,14,840
3843,3843,1,30.72,1136.64
3844,3844,0,24.89,224.01
3845,3845,0,0,0
3846,3846,0,28.68,1864.2
3847,3847,0,32.81,164.05
3848,3848,1,5.79,92.64
3849,3849,0,17.16,85.8
3850,3850,1,1.28,10.24
3851,3851,1,2.66,188.86
3852,3852,1,30.77,1753.89
3853,3853,0,12.68,50.72
3854,3854,1,2.86,85.8
3855,3855,1,10.38,10.38
3856,3856,0,24.64,616
3857,3857,1,32.02,1024.64
3858,3858,0,1.48,14.8
3859,3859,1,34.73,416.76
3860,3860,1,47.72,668.08
3861,3861,0,8.3,157.7
3862,3862,0,46.46,1904.86
3863,3863,1,48.88,3372.72
3864,3864,1,44.57,3075.33
3865,3865,0,44.77,89.54
3866,3866,1,9.97,329.01
3867,3867,0,4.71,56.52
3868,3868,1,43.72,131.16
3869,3869,0,13.33,146.63
3870,3870,1,21.38,1240.04
3871,3871,0,31.53,693.66
3872,3872,1,8.08,500.96
3873,3873,0,11.58,81.06
3874,3874,1,39.31,2397.91
3875,3875,0,15.09,407.43
3876,3876,0,8.33,441.49
3877,3877,1,8.02,152.38
3878,3878,1,28.04,532.76
3879,3879,1,32.93,1844.08
3880,3880,1,44.89,3232.08
3881,3881,1,46.71,794.07
3882,3882,0,49.67,3476.9
3883,3883,0,0,0
3884,3884,0,40.36,2784.84
3885,3885,0,40.47,2630.55
3886,3886,1,4.59,197.37
3887,3887,0,21.28,872.48
3888,3888,0,16.07,739.22
3889,3889,1,46.95,2863.95
3890,3890,0,19.1,362.9
3891,3891,0,0,0
3892,3892,1,8.16,424.32
3893,3893,0,35.8,859.2
3894,3894,1,15.69,517.77
3895,3895,0,0,0
3896,3896,0,44.96,1079.04
3897,3897,0,9.8,303.8
3898,3898,1,38.47,2577.49
3899,3899,0,18.03,72.12
3900,3900,0,0,0
3901,3901,0,46.5,1023
3902,3902,0,7.61,502.26
3903,3903,0,5.57,11.14
3904,3904,0,5.33,10.66
3905,3905,0,32.92,32.92
3906,3906,0,38.22,2713.62
3907,3907,0,27.11,542.2
3908,3908,0,48.11,3175.26
3909,3909,1,40.78,1386.52
3910,3910,0,6.56,308.32
3911,3911,0,39.19,39.19
3912,3912,1,37.2,2566.8
3913,3913,1,13.4,938
3914,3914,0,4.38,74.46
3915,3915,0,12.81,12.81
3916,3916,1,18.45,848.7
3917,3917,0,30.58,1253.78
3918,3918,1,41.83,2258.82
3919,3919,0,45.77,45.77
3920,3920,0,30.53,244.24
3921,3921,1,12.75,153
3922,3922,0,21.16,698.28
3923,3923,1,1.21,25.41
3924,3924,1,40.63,487.56
3925,3925,0,15.66,15.66
3926,3926,0,11.79,294.75
3927,3927,0,48.85,1612.05
3928,3928,0,47.61,523.71
3929,3929,0,3.49,164.03
3930,3930,0,0,0
3931,3931,0,0,0
3932,3932,1,20.48,1003.52
3933,3933,1,19.41,1067.55
3934,3934,0,48.03,960.6
3935,3935,1,25.57,715.96
3936,3936,0,33.84,33.84
3937,3937,0,6.77,27.08
3938,3938,0,18.31,769.02
3939,3939,0,9.36,9.36
3940,3940,0,20.76,83.04
3941,3941,0,15.48,634.68
3942,3942,0,16.35,212.55
3943,3943,1,22.3,1115
3944,3944,0,43.45,43.45
3945,3945,0,34.37,34.37
3946,3946,1,39.38,2599.08
3947,3947,1,34.47,344.7
3948,3948,1,17.73,35.46
3949,3949,0,23.41,23.41
3950,3950,0,2.46,4.92
3951,3951,0,35.09,35.09
3952,3952,1,38.75,620
3953,3953,0,15.71,424.17
3954,3954,0,29.25,1696.5
3955,3955,1,32.31,96.93
3956,3956,0,37.37,298.96
3957,3957,1,29.11,2066.81
3958,3958,1,14.21,127.89
3959,3959,1,16.43,460.04
3960,3960,1,15.02,45.06
3961,3961,0,29.07,639.54
3962,3962,0,13.14,827.82
3963,3963,0,17.09,581.06
3964,3964,1,37.75,1736.5
3965,3965,0,39.84,597.6
3966,3966,0,39.05,2264.9
3967,3967,0,0,0
3968,3968,0,19.15,19.15
3969,3969,1,35.93,790.46
3970,3970,0,0,0
3971,3971,0,38.78,310.24
3972,3972,1,41.45,994.8
3973,3973,0,22.97,22.97
3974,3974,1,6.75,486
3975,3975,1,7.34,102.76
3976,3976,0,29.1,58.2
3977,3977,0,26.76,160.56
3978,3978,0,41.78,501.36
3979,3979,0,27.46,192.22
3980,3980,1,28.99,2087.28
3981,3981,1,38.03,380.3
3982,3982,1,48.73,974.6
3983,3983,1,6.22,93.3
3984,3984,0,29.47,1709.26
3985,3985,0,22.78,455.6
3986,3986,1,44.74,2058.04
3987,3987,0,6.86,27.44
3988,3988,1,32.75,1146.25
3989,3989,0,40.48,40.48
3990,3990,0,46.94,422.46
3991,3991,1,24.73,494.6
3992,3992,0,25.52,893.2
3993,3993,1,49.05,1030.05
3994,3994,1,24.84,1217.16
3995,3995,0,39.55,118.65
3996,3996,1,14.54,683.38
3997,3997,0,19.17,249.21
3998,3998,0,0,0
3999,3999,1,31.27,1813.66
4000,4000,0,11.35,601.55
4001,4001,1,47.47,94.94
4002,4002,1,36.71,2202.6
4003,4003,0,11.57,92.56
4004,4004,0,12.96,25.92
4005,4005,0,42.33,2158.83
4006,4006,0,0,0
4007,4007,0,34.81,417.72
4008,4008,0,0,0
4009,4009,1,42.05,1303.55
4010,4010,0,13.51,135.1
4011,4011,0,13.23,542.43
4012,4012,0,41.13,740.34
4013,4013,0,26.66,853.12
4014,4014,1,39.85,398.5
4015,4015,1,32.36,1585.64
4016,4016,0,14.17,878.54
4017,4017,0,0,0
4018,4018,1,44.61,3211.92
4019,4019,1,18.07,433.68
4020,4020,1,20.43,1327.95
4021,4021,1,6.41,461.52
4022,4022,0,0,0
4023,4023,1,16.87,1180.9
4024,4024,1,36.58,1829
4025,4025,1,33.48,33.48
4026,4026,0,0,0
4027,4027,0,16.24,1153.04
4028,4028,1,4.39,311.69
4029,4029,0,14.86,1010.48
4030,4030,1,42.22,1815.46
4031,4031,1,9.6,691.2
4032,4032,0,7,35
4033,4033,1,49.71,845.07
4034,4034,0,37.66,150.64
4035,4035,0,31.14,467.1
4036,4036,0,38.31,38.31
4037,4037,1,46.71,1448.01
4038,4038,0,21.64,887.24
4039,4039,0,13.26,888.42
4040,4040,0,39.34,668.78
4041,4041,0,4.45,213.6
4042,4042,0,13.84,13.84
4043,4043,0,0,0
4044,4044,1,27.21,244.89
4045,4045,1,4.75,337.25
4046,4046,0,0,0
4047,4047,1,32.95,32.95
4048,4048,0,29.15,320.65
4049,4049,0,33.95,441.35
4050,4050,0,28.21,2002.91
4051,4051,0,29.14,116.56
4052,4052,1,2.45,22.05
4053,4053,0,31.69,1679.57
4054,4054,1,3.65,211.7
4055,4055,0,31.09,310.9
4056,4056,0,26.55,1141.65
4057,4057,0,16.14,32.28
4058,4058,0,1.3,5.2
4059,4059,1,13.2,858
4060,4060,1,11.99,155.87
4061,4061,1,42.19,2067.31
4062,4062,0,17.09,136.72
4063,4063,1,20.63,1485.36
4064,4064,0,44.28,177.12
4065,4065,0,45.54,3005.64
4066,4066,0,0,0
4067,4067,0,39,2028
4068,4068,1,38.78,2365.58
4069,4069,1,26.45,1825.05
4070,4070,1,32.38,2266.6
4071,4071,1,39.08,2774.68
4072,4072,0,11.12,111.2
4073,4073,1,26.88,1854.72
4074,4074,0,45.95,2113.7
4075,4075,0,11.32,316.96
4076,4076,0,5,55
4077,4077,1,34.24,2088.64
4078,4078,0,0,0
4079,4079,0,29.52,177.12
4080,4080,1,47.5,142.5
4081,4081,0,49.98,1099.56
4082,4082,0,0,0
4083,4083,0,35.06,2524.32
4084,4084,0,1.02,29.58
4085,4085,0,3.14,3.14
4086,4086,0,26.98,1349
4087,4087,0,5.84,40.88
4088,4088,0,23.28,931.2
4089,4089,0,26.67,320.04
4090,4090,0,39.19,352.71
4091,4091,0,20.9,167.2
4092,4092,1,41.68,3000.96
4093,4093,1,34.39,2441.69
4094,4094,0,2.61,187.92
4095,4095,0,9.09,309.06
4096,4096,1,47.33,1135.92
4097,4097,1,42.86,2400.16
4098,4098,1,34,1768
4099,4099,0,38.51,2118.05
4100,4100,0,14.48,999.12
4101,4101,1,46.7,3175.6
4102,4102,0,31.68,31.68
4103,4103,0,24.32,1532.16
4104,4104,1,20.79,1039.5
4105,4105,1,15.52,1117.44
4106,4106,1,40.28,2819.6
4107,4107,0,15.91,620.49
4108,4108,0,13.17,26.34
4109,4109,0,11.27,33.81
4110,4110,1,44.79,2329.08
4111,4111,1,38.53,1271.49
4112,4112,0,33.78,675.6
4113,4113,0,39.78,2784.6
4114,4114,1,45.06,1667.22
4115,4115,0,11.01,77.07
4116,4116,1,26.82,1501.92
4117,4117,0,44.86,2557.02
4118,4118,1,26.24,1259.52
4119,4119,1,23.52,1317.12
4120,4120,1,5.93,112.67
4121,4121,1,4.76,295.12
4122,4122,0,31.39,721.97
4123,4123,0,1.41,40.89
4124,4124,0,3.69,107.01
4125,4125,0,37.72,75.44
4126,4126,1,11.58,11.58
4127,4127,1,38.38,115.14
4128,4128,0,35.72,750.12
4129,4129,0,38.32,613.12
4130,4130,0,20.12,321.92
4131,4131,0,41.57,207.85
4132,4132,0,17.33,311.94
4133,4133,0,8.79,290.07
4134,4134,0,11.75,411.25
4135,4135,1,33.61,2386.31
4136,4136,0,2.43,172.53
4137,4137,1,11.01,363.33
4138,4138,0,10.36,227.92
4139,4139,0,2.83,192.44
4140,4140,0,17.3,467.1
4141,4141,0,43.18,259.08
4142,4142,1,9.33,653.1
4143,4143,1,40.67,1992.83
4144,4144,1,14.65,644.6
4145,4145,0,31.01,62.02
4146,4146,0,23.34,23.34
4147,4147,0,43.84,1139.84
4148,4148,0,0,0
4149,4149,0,41.04,410.4
4150,4150,0,0,0
4151,4151,0,47.25,47.25
4152,4152,0,40.44,242.64
4153,4153,0,41.52,1328.64
4154,4154,0,0,0
4155,4155,0,45.66,45.66
4156,4156,0,14.51,87.06
4157,4157,0,17.82,409.86
4158,4158,1,38.28,2756.16
4159,4159,1,33.79,371.69
4160,4160,0,0,0
4161,4161,1,2.19,41.61
4162,4162,1,35.62,2564.64
4163,4163,0,38.53,38.53
4164,4164,1,24.83,869.05
4165,4165,1,5.01,290.58
4166,4166,1,31.56,1578
4167,4167,1,35.96,467.48
4168,4168,0,15.21,1095.12
4169,4169,0,49.36,2764.16
4170,4170,0,48.25,434.25
4171,4171,0,13.54,40.62
4172,4172,1,11.91,797.97
4173,4173,1,20.76,643.56
4174,4174,1,6.03,78.39
4175,4175,0,45.92,1423.52
4176,4176,0,26.85,1879.5
4177,4177,0,8.02,8.02
4178,4178,0,42.04,1891.8
4179,4179,1,33.5,1842.5
4180,4180,1,23.53,352.95
4181,4181,0,26.14,26.14
4182,4182,0,26.49,900.66
4183,4183,1,2.36,42.48
4184,4184,0,45.26,1448.32
4185,4185,1,43.12,3104.64
4186,4186,1,39.35,2754.5
4187,4187,1,25.1,1229.9
4188,4188,0,27.41,54.82
4189,4189,0,2.68,99.16
4190,4190,0,25.89,828.48
4191,4191,0,35.97,1151.04
4192,4192,0,13.13,13.13
4193,4193,0,40.28,80.56
4194,4194,0,48.41,3098.24
4195,4195,1,21.71,412.49
4196,4196,0,8.38,83.8
4197,4197,1,13.77,179.01
4198,4198,0,6.61,271.01
4199,4199,1,34.75,312.75
4200,4200,1,3.24,223.56
4201,4201,0,16.05,112.35
4202,4202,1,33.73,742.06
4203,4203,0,48.73,1120.79
4204,4204,1,32.19,547.23
4205,4205,1,22.83,342.45
4206,4206,1,20.73,995.04
4207,4207,1,36.88,700.72
4208,4208,0,44.59,44.59
4209,4209,1,14.09,267.71
4210,4210,0,0,0
4211,4211,1,49.32,3501.72
4212,4212,1,4.19,62.85
4213,4213,0,40.75,81.5
4214,4214,0,27.24,108.96
4215,4215,0,23.31,606.06
4216,4216,0,32.32,258.56
4217,4217,1,2.26,40.68
4218,4218,0,45.72,1508.76
4219,4219,1,9.47,681.84
4220,4220,0,43.19,259.14
4221,4221,1,31.49,566.82
4222,4222,1,45.76,228.8
4223,4223,1,24.91,523.11
4224,4224,1,25.45,814.4
4225,4225,0,0,0
4226,4226,0,31.34,31.34
4227,4227,0,16.72,200.64
4228,4228,1,36.05,2595.6
4229,4229,1,4.01,256.64
4230,4230,1,15.68,736.96
4231,4231,0,1.87,3.74
4232,4232,1,11.57,833.04
4233,4233,0,26.12,1201.52
4234,4234,1,1.51,77.01
4235,4235,0,47.45,1708.2
4236,4236,0,31.72,317.2
4237,4237,1,27.49,1182.07
4238,4238,1,12.02,865.44
4239,4239,1,11.24,494.56
4240,4240,1,16.33,653.2
4241,4241,1,10.73,375.55
4242,4242,1,41.03,1518.11
4243,4243,1,27.97,643.31
4244,4244,1,33.71,2191.15
4245,4245,1,27.79,2000.88
4246,4246,1,33.45,1070.4
4247,4247,0,48.61,1895.79
4248,4248,1,1.29,87.72
4249,4249,0,0,0
4250,4250,0,22.3,356.8
4251,4251,0,16.59,199.08
4252,4252,0,21.37,1410.42
4253,4253,1,48.78,2829.24
4254,4254,0,7.97,95.64
4255,4255,1,45.21,1039.83
4256,4256,0,30.17,1116.29
4257,4257,0,42.17,42.17
4258,4258,1,14.83,993.61
4259,4259,0,15.15,606
4260,4260,1,6.05,435.6
4261,4261,1,25.14,1533.54
4262,4262,1,24.16,628.16
4263,4263,0,0,0
4264,4264,0,20.34,183.06
4265,4265,0,36.76,1507.16
4266,4266,1,9.09,236.34
4267,4267,1,12.29,884.88
4268,4268,0,0,0
4269,4269,1,9.03,632.1
4270,4270,1,32.96,2010.56
4271,4271,1,41.83,209.15
4272,4272,0,9.66,328.44
4273,4273,0,7.74,270.9
4274,4274,0,16.49,329.8
4275,4275,0,0,0
4276,4276,0,33.22,1063.04
4277,4277,0,2.73,188.37
4278,4278,1,11.94,35.82
4279,4279,1,28.06,2020.32
4280,4280,0,0,0
4281,4281,1,38.06,1408.22
4282,4282,1,45.67,1278.76
4283,4283,0,0,0
4284,4284,0,30.06,901.8
4285,4285,0,29.75,148.75
4286,4286,0,0,0
4287,4287,0,19.92,637.44
4288,4288,1,31.55,1703.7
4289,4289,0,46.86,749.76
4290,4290,0,0,0
4291,4291,0,39.87,598.05
4292,4292,0,13.8,538.2
4293,4293,0,12.6,63
4294,4294,0,35.46,1453.86
4295,4295,1,31.74,63.48
4296,4296,1,19.39,1337.91
4297,4297,1,14.69,1013.61
4298,4298,1,5.93,415.1
4299,4299,0,27.7,1523.5
4300,4300,0,27.35,136.75
4301,4301,0,3.51,245.7
4302,4302,0,13.76,564.16
4303,4303,0,1.36,34
4304,4304,0,37.86,870.78
4305,4305,0,10.55,284.85
4306,4306,1,41.78,2715.7
4307,4307,0,37.7,829.4
4308,4308,0,38.93,2024.36
4309,4309,1,6.71,254.98
4310,4310,0,5.63,16.89
4311,4311,0,36.57,475.41
4312,4312,1,18.07,921.57
4313,4313,1,3.52,140.8
4314,4314,0,31.33,563.94
4315,4315,0,24.88,572.24
4316,4316,0,4.67,4.67
4317,4317,1,17.8,284.8
4318,4318,1,17.31,1246.32
4319,4319,1,24.04,769.28
4320,4320,0,42.51,1530.36
4321,4321,0,17.41,1183.88
4322,4322,1,19.23,1230.72
4323,4323,1,48.77,3218.82
4324,4324,0,45.28,1177.28
4325,4325,1,17.71,301.07
4326,4326,0,16.58,99.48
4327,4327,1,20.64,536.64
4328,4328,1,41.09,2424.31
4329,4329,0,43.7,1922.8
4330,4330,1,9.98,39.92
4331,4331,0,49.76,149.28
4332,4332,0,21.36,277.68
4333,4333,0,0,0
4334,4334,0,0,0
4335,4335,1,35.29,1199.86
4336,4336,0,0,0
4337,4337,0,24.62,1526.44
4338,4338,1,15.62,984.06
4339,4339,0,34.79,34.79
4340,4340,0,0,0
4341,4341,1,2.5,175
4342,4342,0,41.28,41.28
4343,4343,1,6.82,109.12
4344,4344,0,40.38,40.38
4345,4345,0,0,0
4346,4346,0,36.99,36.99
4347,4347,0,0,0
4348,4348,1,20.61,721.35
4349,4349,0,46.91,891.29
4350,4350,0,22.01,286.13
4351,4351,0,0,0
4352,4352,1,48.93,3033.66
4353,4353,1,40.42,282.94
4354,4354,0,0,0
4355,4355,1,41.29,247.74
4356,4356,0,4.99,319.36
4357,4357,0,17.27,17.27
4358,4358,0,17.25,17.25
4359,4359,0,40.42,40.42
4360,4360,0,15.45,154.5
4361,4361,0,9.82,9.82
4362,4362,0,4.15,136.95
4363,4363,1,41.46,2819.28
4364,4364,0,45.09,1172.34
4365,4365,0,0,0
4366,4366,0,0,0
4367,4367,1,23.41,1662.11
4368,4368,0,2.98,8.94
4369,4369,0,0,0
4370,4370,0,6.48,38.88
4371,4371,0,26.44,52.88
4372,4372,0,0,0
4373,4373,0,5.54,16.62
4374,4374,1,48.12,2839.08
4375,4375,0,6.45,367.65
4376,4376,0,47.33,1656.55
4377,4377,1,26.1,1122.3
4378,4378,1,39.6,1940.4
4379,4379,1,7.2,482.4
4380,4380,1,17.54,824.38
4381,4381,0,0,0
4382,4382,0,32.91,164.55
4383,4383,1,38.3,2757.6
4384,4384,0,13.03,625.44
4385,4385,1,35.8,429.6
4386,4386,0,31.83,1368.69
4387,4387,0,0,0
4388,4388,1,47.69,3433.68
4389,4389,0,41.9,125.7
4390,4390,0,11.51,11.51
4391,4391,0,10.54,400.52
4392,4392,1,34.75,1772.25
4393,4393,0,9.32,531.24
4394,4394,1,30.44,1978.6
4395,4395,1,37.76,2114.56
4396,4396,1,9.22,156.74
4397,4397,1,19.3,96.5
4398,4398,1,5.35,155.15
4399,4399,1,21.46,987.16
4400,4400,1,19.72,433.84
4401,4401,0,4.02,36.18
4402,4402,0,0,0
4403,4403,0,40.67,122.01
4404,4404,0,0,0
4405,4405,1,10.66,95.94
4406,4406,0,0,0
4407,4407,0,26.81,1689.03
4408,4408,1,49.14,2457
4409,4409,0,5.26,115.72
4410,4410,1,10.12,151.8
4411,4411,0,5.71,325.47
4412,4412,1,7.6,129.2
4413,4413,0,10.88,65.28
4414,4414,1,2.96,5.92
4415,4415,0,23.25,976.5
4416,4416,1,3.81,262.89
4417,4417,0,4.67,70.05
4418,4418,0,48.32,289.92
4419,4419,0,0,0
4420,4420,0,42.5,42.5
4421,4421,0,3.63,14.52
4422,4422,1,13.82,621.9
4423,4423,1,35.62,783.64
4424,4424,1,23.66,1703.52
4425,4425,0,0,0
4426,4426,0,0,0
4427,4427,1,36.55,2412.3
4428,4428,0,41.88,963.24
4429,4429,1,15.76,977.12
4430,4430,0,0,0
4431,4431,0,12.02,829.38
4432,4432,0,31.49,1920.89
4433,4433,1,43.81,3066.7
4434,4434,0,30.66,1655.64
4435,4435,1,30.36,1123.32
4436,4436,1,45.81,3252.51
4437,4437,0,13.32,173.16
4438,4438,1,3.86,274.06
4439,4439,0,1.88,7.52
4440,4440,1,1.41,9.87
4441,4441,1,11.83,804.44
4442,4442,1,1.12,35.84
4443,4443,0,42.19,42.19
4444,4444,0,23.04,92.16
4445,4445,0,39.84,1035.84
4446,4446,0,5.75,241.5
4447,4447,0,25.58,792.98
4448,4448,1,42.45,2929.05
4449,4449,1,38.33,2491.45
4450,4450,1,47.75,1432.5
4451,4451,0,47.4,2844
4452,4452,0,24.05,48.1
4453,4453,0,2.6,23.4
4454,4454,0,0,0
4455,4455,0,4.76,337.96
4456,4456,1,46.11,1014.42
4457,4457,1,37.5,2100
4458,4458,1,36.82,2651.04
4459,4459,0,27.08,27.08
4460,4460,1,36.85,737
4461,4461,0,28.17,1521.18
4462,4462,0,15.18,349.14
4463,4463,0,33.32,1099.56
4464,4464,1,47.16,2358
4465,4465,1,6.89,496.08
4466,4466,0,24.35,462.65
4467,4467,1,28.54,1997.8
4468,4468,1,19.19,422.18
4469,4469,1,20.78,1226.02
4470,4470,1,6.71,208.01
4471,4471,1,39.35,1141.15
4472,4472,0,46.57,139.71
4473,4473,0,2.52,173.88
4474,4474,1,29.78,2114.38
4475,4475,0,44.33,1285.57
4476,4476,0,0,0
4477,4477,0,0,0
4478,4478,0,49.69,993.8
4479,4479,0,44.88,493.68
4480,4480,0,5.29,259.21
4481,4481,0,36.3,1778.7
4482,4482,0,26.63,1571.17
4483,4483,1,3.27,26.16
4484,4484,1,3.62,39.82
4485,4485,1,11.5,126.5
4486,4486,1,1.36,27.2
4487,4487,1,33.75,337.5
4488,4488,1,36.21,2426.07
4489,4489,1,33.11,2152.15
4490,4490,0,0,0
4491,4491,0,0,0
4492,4492,0,3.59,172.32
4493,4493,1,6.75,479.25
4494,4494,0,1.85,16.65
4495,4495,0,10.13,506.5
4496,4496,0,44.95,2786.9
4497,4497,0,39.34,1219.54
4498,4498,0,0,0
4499,4499,0,30.86,2129.34
4500,4500,0,0,0
4501,4501,1,24.62,1083.28
4502,4502,1,29.24,292.4
4503,4503,0,0,0
4504,4504,0,18.81,996.93
4505,4505,0,19,76
4506,4506,0,0,0
4507,4507,1,37.32,2500.44
4508,4508,1,19.07,667.45
4509,4509,1,42.35,2286.9
4510,4510,0,6.67,6.67
4511,4511,0,26.86,80.58
4512,4512,1,1.84,1.84
4513,4513,0,47.48,1471.88
4514,4514,1,42.45,1782.9
4515,4515,0,48.08,3413.68
4516,4516,0,24.76,594.24
4517,4517,0,39.2,509.6
4518,4518,0,0,0
4519,4519,1,21.19,805.22
4520,4520,0,3.57,14.28
4521,4521,1,47.91,3257.88
4522,4522,1,40.37,2462.57
4523,4523,0,23.31,372.96
4524,4524,0,28.04,28.04
4525,4525,0,46.71,2148.66
